出生點	2574	4970
新郎	6064	5056
新娘	6066	4849
宴席桌子	3334	5666
宴席桌子	3886	5671
宴席桌子	3335	4241
宴席桌子	3891	4221
宴席椅子-左	3139	5687
宴席椅子-左	3725	5674
宴席椅子-左	3167	4235
宴席椅子-左	3703	4202
宴席椅子-右	3492	5683
宴席椅子-右	4075	5669
宴席椅子-右	3497	4225
宴席椅子-右	4072	4207
宴席椅子-上	3329	5842
宴席椅子-上	3893	5854
宴席椅子-上	3330	4402
宴席椅子-上	3892	4358
宴席椅子-下	3331	5520
宴席椅子-下	3881	5526
宴席椅子-下	3330	4066
宴席椅子-下	3876	4012
花童-左邊	2700	5279
花童-左邊	3272	5281
花童-左邊	3859	5278
花童-左邊	4522	5282
花童-右邊	2691	4631
花童-右邊	3257	4639
花童-右邊	3878	4639
花童-右邊	4523	4643
觀眾席椅子	4942	5838
觀眾席椅子	5294	5837
觀眾席椅子	4941	5654
觀眾席椅子	5294	5655
觀眾席椅子	4944	5479
觀眾席椅子	5291	5480
觀眾席椅子	4945	4452
觀眾席椅子	5295	4451
觀眾席椅子	4948	4269
觀眾席椅子	5295	4269
觀眾席椅子	4942	4084
觀眾席椅子	5294	4087
月老	6276	4946
主台花童	6324	5368
主台花童	6325	4575
婚禮商人	5571	4789
五彩煙花	5772	5534
五彩煙花	6269	5517
五彩煙花	6000	5272
五彩煙花	6006	4621
五彩煙花	6295	5024
五彩煙花	5718	4935
五彩煙花	5794	4364
五彩煙花	6283	4390
五彩煙花	5422	5098
五彩煙花	5430	4804
五彩煙花	4970	5096
五彩煙花	4954	4798
五彩煙花	4587	4642
五彩煙花	2826	5267
五彩煙花	2774	4644
五彩煙花	3419	4639
五彩煙花	3423	5249
五彩煙花	4031	5247
五彩煙花	3999	4631
五彩煙花	4580	5240
喜煙花	6188	5302
喜煙花	6195	4623
喜煙花	4607	5269
喜煙花	4593	4641
喜煙花	2818	5261
喜煙花	2768	4626
喜煙花	3701	4639
喜煙花	3701	5250
百年好合煙花	6206	4980
開心爆竹/同心果	6041	4956
賓客觀禮座標	4410	5440
賓客觀禮座標	4552	5443
賓客觀禮座標	4687	5443
賓客觀禮座標	4811	5441
賓客觀禮座標	4465	5533
賓客觀禮座標	4643	5531
賓客觀禮座標	4764	5525
賓客觀禮座標	4420	5611
賓客觀禮座標	4541	5616
賓客觀禮座標	4701	5617
賓客觀禮座標	4814	5618
賓客觀禮座標	4455	5696
賓客觀禮座標	4608	5698
賓客觀禮座標	4758	5688
賓客觀禮座標	4449	4523
賓客觀禮座標	4594	4519
賓客觀禮座標	4714	4513
賓客觀禮座標	4797	4521
賓客觀禮座標	4495	4410
賓客觀禮座標	4631	4417
賓客觀禮座標	4763	4412
賓客觀禮座標	4427	4347
賓客觀禮座標	4570	4353
賓客觀禮座標	4692	4344
賓客觀禮座標	4797	4343
賓客觀禮座標	4483	4274
賓客觀禮座標	4627	4260
賓客觀禮座標	4750	4274
喜糖座標	6122	5382
喜糖座標	6144	4485
喜糖座標	5351	4932
喜糖座標	4213	5022
喜糖座標	3812	4845
喜糖座標	3531	5071
喜糖座標	3089	4870
喜糖座標	4133	4835
喜糖座標	3278	5099
喜糖座標	4322	5633
喜糖座標	4645	5855
喜糖座標	4648	5464
喜糖座標	4332	4363
喜糖座標	4834	4420
喜糖座標	4489	4039
喜糖座標	4630	4947
喜糖座標	4347	5882
喜糖座標	4613	4313
喜糖座標	3934	5069
喜糖座標	5574	4943
喜糖座標	5936	4400
喜糖座標	5904	4524
喜糖座標	5886	5460
喜糖座標	5965	5258
喜糖座標	6203	5251
喜糖座標	4458	4788
賓客同步點	4613	4968
篝火	5110	4936
證婚人	6286	5308
證婚人	6286	5109
證婚人	6286	4935
證婚人	6290	4743
進入花圈	6021	4961
離開花圈_左	5648	4952
證婚人1	5822	5173
證婚人1	5819	4698
證婚人3	5819	5345
證婚人4	5824	4531
離開花圈_上	6038	5247
離開花圈_右	6282	4971
離開花圈_下	6043	4668
