出生點	2998	6013
新郎	6763	6116
新娘	6761	5920
宴席桌子	3276	6659
宴席桌子	3294	5326
宴席桌子	3998	5392
宴席桌子	4622	5385
宴席桌子	4636	6652
宴席桌子	3884	6698
宴席椅子-左	3721	6703
宴席椅子-左	4470	6653
宴席椅子-左	3139	5332
宴席椅子-左	3837	5390
宴席椅子-左	3111	6649
宴席椅子-左	4462	5393
宴席椅子-右	3431	6644
宴席椅子-右	4051	6707
宴席椅子-右	4807	6651
宴席椅子-右	3459	5334
宴席椅子-右	4171	5388
宴席椅子-右	4803	5386
宴席椅子-上	3275	6829
宴席椅子-上	3884	6856
宴席椅子-上	4639	6815
宴席椅子-上	3291	5501
宴席椅子-上	4004	5561
宴席椅子-上	4619	5551
宴席椅子-下	3279	6492
宴席椅子-下	3891	6524
宴席椅子-下	4643	6488
宴席椅子-下	3303	5167
宴席椅子-下	4004	5229
宴席椅子-下	4619	5222
花童-左邊	5475	6313
花童-左邊	4465	6314
花童-左邊	4969	6315
花童-左邊	3937	6314
花童-左邊	2954	6314
花童-左邊	3457	6314
花童-右邊	5475	5739
花童-右邊	4969	5736
花童-右邊	4466	5738
花童-右邊	3934	5738
花童-右邊	3458	5741
花童-右邊	2953	5739
吹嗩呐-左邊	3209	6315
吹嗩呐-左邊	5249	6313
吹嗩呐-右邊	3205	5738
吹嗩呐-右邊	5251	5740
月老	7032	6019
主台花童	6971	6304
主台花童	6978	5725
婚禮商人	6380	5785
開心爆竹/同心果	6715	6022
篝火	5593	6017
賓客觀禮座標	5102	5447
賓客觀禮座標	5248	5452
賓客觀禮座標	4978	6553
賓客觀禮座標	5065	6600
賓客觀禮座標	5218	6601
賓客觀禮座標	4964	6409
賓客觀禮座標	5387	6477
賓客觀禮座標	5392	6548
賓客觀禮座標	5326	6600
賓客觀禮座標	5117	6373
賓客觀禮座標	5196	6457
賓客觀禮座標	5276	6377
賓客觀禮座標	5387	6368
賓客觀禮座標	5289	6486
賓客觀禮座標	5148	6526
賓客觀禮座標	5069	6453
賓客觀禮座標	5169	5662
賓客觀禮座標	5305	5672
賓客觀禮座標	5241	5590
賓客觀禮座標	5084	5587
賓客觀禮座標	5161	5530
賓客觀禮座標	5326	5542
賓客觀禮座標	5395	5651
賓客觀禮座標	5417	5558
賓客觀禮座標	5404	5456
賓客觀禮座標	4961	5587
賓客觀禮座標	5016	5668
賓客觀禮座標	4997	5474
賓客椅子	5783	6595
賓客椅子	5782	6790
賓客椅子	5784	6986
賓客椅子	6091	6595
賓客椅子	6090	6791
賓客椅子	6092	6986
賓客椅子	5864	5557
賓客椅子	6203	5557
賓客椅子	5865	5359
賓客椅子	5863	5164
賓客椅子	6203	5361
賓客椅子	6202	5166
賓客同步點	5074	6029
五彩煙花	5901	6129
五彩煙花	5894	5884
五彩煙花	4727	5699
五彩煙花	3298	6325
五彩煙花	3298	5707
五彩煙花	4039	5700
五彩煙花	5353	5709
五彩煙花	4722	6325
五彩煙花	4047	6331
五彩煙花	5332	6327
五彩煙花	6756	6021
五彩煙花	6748	6262
五彩煙花	6749	5785
五彩煙花	6731	5251
五彩煙花	6741	6801
五彩煙花	6747	6469
五彩煙花	7042	6019
五彩煙花	6349	6048
五彩煙花	6731	5555
五彩煙花	6159	6641
五彩煙花	7236	6707
五彩煙花	6201	5385
五彩煙花	7212	5350
五彩煙花	6464	5748
喜煙花	6954	5806
喜煙花	6951	6251
喜煙花	5358	5699
喜煙花	4455	5699
喜煙花	3525	5698
喜煙花	5343	6333
喜煙花	4444	6337
喜煙花	3526	6335
百年好合煙花	6921	6028
喜糖座標	5925	6018
喜糖座標	4786	6254
喜糖座標	4544	6052
喜糖座標	6662	6413
喜糖座標	5464	6259
喜糖座標	5445	6023
喜糖座標	5395	5793
喜糖座標	5649	6042
喜糖座標	5158	5830
喜糖座標	4563	5880
喜糖座標	6363	6232
喜糖座標	6904	5650
喜糖座標	6690	5639
喜糖座標	5148	6482
喜糖座標	5050	6655
喜糖座標	5224	6803
喜糖座標	5433	6559
喜糖座標	5074	5430
喜糖座標	5205	5221
喜糖座標	5378	5533
喜糖座標	5486	5351
喜糖座標	6898	6377
喜糖座標	4843	5844
喜糖座標	4900	6035
喜糖座標	5163	6174
喜糖座標	6304	5918
喜糖座標	6479	6262
心心相映煙花-第一炸	6749	6019
進入花圈	6724	6045
出花圈_左	6349	6023
出花圈_右	6981	6017
出花圈_上	6723	6358
出花圈_下	6707	5708
證婚人1	6550	6327
證婚人2	6803	6338
證婚人3	6579	5730
證婚人4	6804	5727
