野怪1	4043	13476
野怪1	4324	14172
野怪1	4658	13988
野怪1	4570	14187
野怪1	3620	13884
野怪1	3728	13546
野怪1	4316	13498
野怪1	4577	13505
野怪1	4631	13723
野怪1	4384	13734
野怪1	4280	13981
野怪1	4166	13809
野怪1	3944	13745
野怪1	3934	14013
野怪1	3766	14159
野怪1	2140	13317
野怪1	2413	13398
野怪1	2073	13062
野怪1	2381	12595
野怪1	2576	13143
野怪1	2084	12423
野怪1	1970	12811
野怪1	2331	13085
野怪1	2836	13081
野怪1	3610	10673
野怪1	3913	10704
野怪1	4347	10445
野怪1	3584	10245
野怪1	3670	9994
野怪1	3783	10490
野怪1	4012	10046
野怪1	4361	10080
野怪1	4620	10189
野怪1	4639	10482
野怪1	4481	10689
野怪1	4263	10720
野怪1	4118	10544
野怪1	3938	10305
野怪1	4212	10211
野怪1	4347	12421
野怪1	4666	12482
野怪1	4984	12461
野怪1	5342	11714
野怪1	4393	11750
野怪1	4661	11717
野怪1	4962	11712
野怪1	5350	12075
野怪1	5292	12459
野怪1	4273	12084
野怪1	4513	12228
野怪1	4632	11960
野怪1	5082	12249
野怪1	5086	11972
野怪1	4833	12159
野怪1	7148	11040
野怪1	6813	10261
野怪1	6442	10267
野怪1	6189	10430
野怪1	6519	10533
野怪1	6892	10846
野怪1	6532	10837
野怪1	6296	11163
野怪1	6794	10601
野怪1	7094	10426
野怪1	7171	10721
野怪1	6211	10823
野怪1	6652	11304
野怪1	6701	11005
野怪1	6981	11264
野怪1	6571	13094
野怪1	6308	12889
野怪1	6467	12601
野怪1	6789	12609
野怪1	7123	12664
野怪1	7110	12994
野怪1	7110	13336
野怪1	6776	12835
野怪1	6931	13086
野怪1	6805	13274
野怪1	6275	13253
野怪1	7009	13578
野怪1	6596	13375
野怪1	6719	13578
野怪1	6373	13522
野怪1	8873	13127
野怪1	8327	12987
野怪1	8703	12976
野怪1	8615	12723
野怪1	8337	13287
野怪1	8524	13154
野怪1	8831	13486
野怪1	8068	13354
野怪1	8362	12668
野怪1	8100	12767
野怪1	8062	13054
野怪1	8390	13589
野怪1	8654	13585
野怪1	8139	13563
野怪1	8647	13353
野怪1	9913	13730
野怪1	10362	14054
野怪1	10055	14081
